house_id,date,quarter,house_type,sales_type,year_build,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zipcode,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%,purchaseprice
1149368,4522,45,Villa,family_sale,1983,0,6,165,4393.9395,66010,5270,Odense N,3,Fyn & islands,2,1.82,4.36,725000
1037940,8475,55,Townhouse,regular_sale,1887,-4,3,87,12068.966,17348,4800,Nykøbing F,6,Zealand,4,1.69,5.7,1050000
403066,7388,104,Summerhouse,regular_sale,1973,0,3,39,11410.257,30276,4593,Eskebjerg,6,Zealand,0,0.42,1.1,445000
1206249,9719,39,Townhouse,regular_sale,1986,0,3,77,9480.52,39262,8723,Løsning,2,Jutland,2,2.08,5.11,730000
1009786,5101,58,Villa,regular_sale,1900,-5,3,97,11134.0205,55713,8883,Gjern,2,Jutland,4,3.42,6.52,1080000
95449,6808,112,Villa,regular_sale,1971,-4,4,122,9836.065,63322,6950,Ringkøbing,7,Jutland,2.6,3.31,4.79,1200000
607984,2783,94,Villa,family_sale,1938,0,5,140,3935.007,61826,4652,Hårlev,6,Zealand,0,1.15,2.26,550901
705757,2483,88,Villa,regular_sale,1902,-2,4,100,39000,50508,8200,Aarhus N,2,Jutland,0,0.45,2.78,3900000
1161320,3262,44,Villa,regular_sale,1956,0,4,123,6463.4146,45813,4900,Nakskov,6,Zealand,2,1.15,5.26,795000
399003,6887,104,Villa,regular_sale,2000,-2,5,162,16419.754,50632,8543,Hornslet,2,Jutland,0,0.42,1.1,2660000
1101249,4550,49,Apartment,regular_sale,1969,0,3,88,16988.637,46324,8270,Højbjerg,2,Jutland,2.25,1.92,5.14,1495000
1111615,11,49,Summerhouse,family_sale,1972,0,3,50,14000,9812,5953,Tranekær,3,Fyn & islands,2.25,1.92,5.14,700000
458482,885,102,Villa,regular_sale,2020,-5,6,183,15027.322,60280,2770,Kastrup,1,Zealand,0,0.76,1.35,2750000
1175850,7235,42,Villa,regular_sale,1935,0,5,115,5956.522,6350,8950,Arsted,2,Jutland,2,1.15,5.26,685000
280616,6245,108,Villa,regular_sale,2023,0,6,185,2648.6487,26430,9490,Pandrup,5,Jutland,0,1.85,1.47,490000
528454,2784,98,Villa,family_sale,1928,0,6,179,6983.24,10300,6900,Skjern,7,Jutland,0,0.81,2.12,1250000
621310,1028,94,Apartment,regular_sale,1936,0,2,52,24903.846,48526,2300,København S,1,Zealand,0,1.15,2.26,1295000
1378658,1904,16,Villa,family_sale,1936,0,7,171,3804.3508,37371,4180,Sorø,6,Zealand,3.25,2.18,7.2,650544
1354771,1628,20,Villa,regular_sale,1930,0,3,111,3063.063,38240,7900,Nykøbing M,7,Jutland,4.25,1.85,6.27,340000
720437,8893,87,Summerhouse,regular_sale,1988,0,3,70,15857.143,377,8400,Ebeltoft,2,Jutland,0,0.45,2.78,1110000
406731,6300,104,Summerhouse,regular_sale,1995,0,4,91,16472.527,51727,4873,Væggerløse,6,Zealand,0,0.42,1.1,1499000
1073528,1018,52,Farm,regular_sale,1900,0,4,136,3860.2942,58486,9460,Brovst,5,Jutland,3,1.92,5.14,525000
1083827,9200,51,Townhouse,regular_sale,2007,0,4,105,16428.572,29252,4684,Holmegaard,6,Zealand,2.75,1.92,5.14,1725000
991694,1637,60,Townhouse,regular_sale,1987,-4,4,118,21186.441,49086,8200,Aarhus N,2,Jutland,4.25,3.42,6.52,2500000
929768,8858,67,Apartment,regular_sale,1917,0,5,168,7142.857,11534,8544,Mørke,2,Jutland,0.75,2.31,4.53,1200000
1177324,6984,42,Summerhouse,regular_sale,1968,0,5,101,4603.9604,7399,4500,Nykøbing Sj,6,Zealand,2,1.15,5.26,465000
1397115,4290,13,Villa,regular_sale,1997,0,7,157,3184.7134,31565,8240,Risskov,2,Jutland,3.25,2.18,7.2,500000
1332911,8064,23,Townhouse,regular_sale,1928,0,5,151,11377.483,19665,2000,Frederiksberg,1,Zealand,2.75,2.5,6.6,1718000
874840,4109,73,Villa,other_sale,2000,0,5,139,9455.741,34089,3200,Helsinge,4,Zealand,0.75,2.4,3.66,1314348
581087,5799,96,Villa,regular_sale,2007,0,7,227,15308.37,20456,7900,Nykøbing M,7,Jutland,0,0.81,2.12,3475000
949564,3739,65,Villa,regular_sale,2004,0,4,134,22350.746,11099,4632,Bjæverskov,6,Zealand,1,2.31,4.53,2995000
707426,8725,117,Summerhouse,regular_sale,1963,0,2,48,17708.334,33629,3630,Jægerspris,4,Zealand,3.35,1.13,4.34,850000
792559,5688,82,Villa,regular_sale,1934,-6,5,104,2932.6924,53514,9900,Frederikshavn,5,Jutland,0,0.56,3.06,305000
1246756,7510,35,Villa,regular_sale,1971,0,4,130,12269.23,45709,3660,Stenløse,4,Zealand,3.25,2.42,6.69,1595000
1424377,485,9,Villa,regular_sale,1989,0,6,171,5828.123,22651,8464,Galten,2,Jutland,4.25,2.13,7.84,996609
676960,5986,90,Villa,regular_sale,1967,-3,6,151,10264.9,39640,4500,Nykøbing Sj,6,Zealand,0,0.25,2.55,1550000
1253392,6087,34,Villa,regular_sale,2012,0,5,139,3597.1223,63466,6280,Højer,7,Jutland,3.25,2.42,6.69,500000
1366414,6474,18,Villa,regular_sale,1897,0,5,186,2225.8064,8132,7730,Hanstholm,7,Jutland,3.5,1.85,6.27,414000
864677,6685,74,Villa,regular_sale,1977,-7,3,150,13333.333,12483,9400,Nørresundby,5,Jutland,0.75,2.4,3.66,2000000
1334344,8290,23,Villa,regular_sale,1935,0,5,156,6977.91,1042,4690,Haslev,6,Zealand,2.75,2.5,6.6,1088554
1045276,6794,54,Summerhouse,regular_sale,1979,0,6,100,9500,35830,4983,Dannemare,6,Zealand,3.75,1.69,5.7,950000
1396035,4952,14,Villa,regular_sale,1988,0,7,232,8844.827,4196,2630,Taastrup,1,Zealand,3.25,2.18,7.2,2052000
608750,2674,94,Apartment,regular_sale,1940,-3,4,108,18750,29156,8260,Viby J,2,Jutland,0,1.15,2.26,2025000
949340,3795,65,Apartment,regular_sale,1884,0,3,136,4163.9116,29121,4220,Korsør,6,Zealand,1,2.31,4.53,566292
427808,3803,103,Farm,regular_sale,1877,0,6,172,10755.813,24386,4320,Lejre,6,Zealand,0,0.42,1.1,1850000
60856,2434,114,Villa,regular_sale,2008,-3,5,156,17467.95,22593,8700,Horsens,2,Jutland,3.6,3.31,4.79,2725000
1465526,4678,1,Apartment,regular_sale,1902,0,3,80,30000,41600,8000,Aarhus C,2,Jutland,6.25,1.99,8.39,2400000
1104499,3875,49,Apartment,regular_sale,1904,0,2,75,12000,23870,6230,Rødekro,7,Jutland,2.25,1.92,5.14,900000
1265305,3286,32,Villa,family_sale,1964,0,3,98,10204.082,38379,5300,Kerteminde,3,Fyn & islands,3.75,2.34,7.05,1000000
693649,3631,89,Villa,regular_sale,1971,-5,4,112,22767.857,33953,2740,Skovlunde,1,Zealand,0,0.25,2.55,2550000
70265,858,114,Villa,regular_sale,1939,-3,5,109,26605.504,18039,4600,Køge,6,Zealand,3.6,3.31,4.79,2900000
381118,8517,105,Villa,regular_sale,1964,-5,4,148,11554.054,1206,4500,Nykøbing Sj,6,Zealand,0,0.42,1.1,1710000
1366409,6474,18,Villa,regular_sale,1915,0,1,44,26299.318,17730,4560,Vig,6,Zealand,3.5,1.85,6.27,1157170
87467,10006,117,Summerhouse,regular_sale,2003,-6,4,99,15151.516,54392,5464,Brenderup Fyn,3,Fyn & islands,3.35,1.13,4.34,1500000
324017,3332,107,Townhouse,regular_sale,1948,0,4,86,5232.558,51560,4850,Stubbekøbing,6,Zealand,0,1.85,1.47,450000
1018211,3623,57,Villa,regular_sale,1932,0,4,125,28000,15931,2870,Dyssegård,1,Zealand,4,3.42,6.52,3500000
894365,8188,71,Summerhouse,family_sale,1968,0,4,69,5000,57278,4281,Gørlev,6,Zealand,1,2.76,4.75,345000
298010,5749,108,Villa,regular_sale,1972,-2,4,130,9423.077,52317,7171,Uldum,7,Jutland,0,1.85,1.47,1225000
375638,9099,105,Villa,regular_sale,1958,-3,4,100,11620,46929,4700,Næstved,6,Zealand,0,0.42,1.1,1162000
1049893,5817,54,Villa,regular_sale,1905,-6,3,154,2402.5974,44422,7700,Thisted,7,Jutland,3.75,1.69,5.7,370000
1130630,9255,47,Townhouse,regular_sale,1976,0,5,154,13603.896,19044,8260,Viby J,2,Jutland,2,1.82,4.36,2095000
1344510,4236,21,Townhouse,regular_sale,1936,0,4,105,13442.391,61267,3450,Allerød,4,Zealand,3.5,2.5,6.6,1411451
1200558,1909,40,Townhouse,regular_sale,2005,0,4,92,28982.064,57854,5690,Tommerup,3,Fyn & islands,2,2.08,5.11,2666350
1250625,6955,34,Apartment,family_sale,1963,0,4,89,12921.349,56861,3060,Espergærde,4,Zealand,3.25,2.42,6.69,1150000
1466493,4259,1,Townhouse,regular_sale,2016,0,4,103,8252.427,23076,7470,Karup J,7,Jutland,6.25,1.99,8.39,850000
973483,7267,62,Villa,regular_sale,1973,-7,6,220,11022.728,28897,8850,Bjerringbro,2,Jutland,2,1.3,5.5,2425000
1144474,5595,46,Villa,regular_sale,1980,0,3,149,14093.96,8047,8270,Højbjerg,2,Jutland,2,1.82,4.36,2100000
1146299,5181,46,Villa,regular_sale,1935,0,5,112,4330.357,40260,6280,Højer,7,Jutland,2,1.82,4.36,485000
1299570,1573,28,Villa,regular_sale,1979,0,5,172,8703.488,43430,7000,Fredericia,7,Jutland,4.5,2.9,7.33,1497000
665245,7702,91,Villa,regular_sale,1966,-1,6,163,22484.662,10085,5250,Odense SV,3,Fyn & islands,0,0.25,2.55,3665000
1181098,6032,42,Townhouse,regular_sale,1949,0,4,89,19606.742,58632,2860,Søborg,1,Zealand,2,1.15,5.26,1745000
664324,7936,91,Villa,regular_sale,1900,-7,8,164,15548.78,53179,3480,Fredensborg,4,Zealand,0,0.25,2.55,2550000
1001336,7097,58,Villa,regular_sale,1877,0,4,140,6928.5713,21190,8789,Endelave,2,Jutland,4,3.42,6.52,970000
638685,8052,93,Townhouse,regular_sale,1981,-3,4,112,33035.715,28594,2860,Søborg,1,Zealand,0,1.15,2.26,3700000
242952,9708,109,Apartment,regular_sale,1901,0,3,58,36896.55,41606,8000,Aarhus C,2,Jutland,0,1.85,1.47,2140000
229362,2516,110,Villa,regular_sale,1877,-6,5,149,6879.195,45492,5672,Broby,3,Fyn & islands,0,1.85,1.47,1025000
1146410,5181,46,Summerhouse,regular_sale,1965,0,5,115,10317.392,21192,8543,Hornslet,2,Jutland,2,1.82,4.36,1186500
1423189,3531,9,Villa,regular_sale,1900,0,5,201,4784.0796,45408,7183,Randbøl,7,Jutland,4.25,2.13,7.84,961600
1198239,2553,40,Villa,regular_sale,1887,0,2,99,4040.404,40581,5960,Marstal,3,Fyn & islands,2,2.08,5.11,400000
274407,7473,108,Villa,regular_sale,1999,0,3,137,12846.715,8456,7080,Børkop,7,Jutland,0,1.85,1.47,1760000
380236,8639,105,Townhouse,regular_sale,1969,0,4,118,12711.864,37409,6100,Haderslev,7,Jutland,0,0.42,1.1,1500000
322123,4004,107,Apartment,regular_sale,2017,2,3,87,38448.277,27608,2610,Rødovre,1,Zealand,0,1.85,1.47,3345000
413898,5609,104,Villa,regular_sale,1973,-4,6,150,18000,36004,4600,Køge,6,Zealand,0,0.42,1.1,2700000
1278810,7148,30,Villa,regular_sale,1976,0,4,127,5755.9053,56285,9900,Frederikshavn,5,Jutland,4.75,2.34,7.05,731000
1388168,8121,15,Farm,regular_sale,1956,0,4,150,10666.667,37782,8660,Skanderborg,2,Jutland,3.25,2.18,7.2,1600000
1209123,8909,39,Villa,family_sale,1948,0,4,102,2941.1765,10689,9352,Dybvad,5,Jutland,2,2.08,5.11,300000
765459,2025,84,Farm,regular_sale,1929,0,6,221,1809.9547,62311,6823,Ansager,7,Jutland,0,0.56,3.06,400000
730976,6911,86,Villa,regular_sale,1879,-5,7,155,5387.0967,60354,7490,Aulum,7,Jutland,0,0.45,2.78,835000
860505,7578,75,Villa,regular_sale,1964,0,3,103,8689.32,12614,4760,Vordingborg,6,Zealand,0.25,2.4,3.66,895000
1286933,4630,29,Villa,regular_sale,1965,0,4,129,11727.132,54512,2650,Hvidovre,1,Zealand,4.75,2.34,7.05,1512800
553788,9067,97,Villa,regular_sale,2018,0,4,164,18989.037,21579,5270,Odense N,3,Fyn & islands,0,0.81,2.12,3114202
1159698,2881,44,Villa,family_sale,1988,0,5,156,2564.1025,34909,8700,Horsens,2,Jutland,2,1.15,5.26,400000
817326,9004,79,Villa,regular_sale,1961,0,6,151,5960.265,61666,8970,Havndal,2,Jutland,0,0.79,3.48,900000
908019,4247,69,Apartment,regular_sale,2007,-2,3,91,28021.979,26672,2300,København S,1,Zealand,0.75,2.76,4.75,2550000
845265,3217,76,Villa,auction,1936,0,5,148,4391.892,29653,4791,Borre,6,Zealand,0,2.4,3.66,650000
223593,2296,110,Apartment,regular_sale,1975,0,3,80,9987.5,35777,8930,Randers NA,2,Jutland,0,1.85,1.47,799000
234499,1230,110,Villa,regular_sale,1932,0,4,114,21271.93,3165,5500,Middelfart,3,Fyn & islands,0,1.85,1.47,2425000
602392,342,95,Villa,regular_sale,1975,0,6,172,15988.372,53827,8520,Lystrup,2,Jutland,0,0.81,2.12,2750000
1019869,224,57,Villa,regular_sale,1930,-4,5,140,4464.2856,46406,7870,Roslev,7,Jutland,4,3.42,6.52,625000
841660,229,77,Townhouse,other_sale,2001,0,4,104,13322.115,35412,3500,Værløse,4,Zealand,0,0.79,3.48,1385500
327654,370,107,Villa,regular_sale,1957,-7,5,165,29090.908,25533,2770,Kastrup,1,Zealand,0,1.85,1.47,4800000
95507,6808,112,Apartment,regular_sale,1969,0,4,108,32175.926,38857,8000,Aarhus C,2,Jutland,2.6,3.31,4.79,3475000
300487,4756,107,Villa,regular_sale,1876,0,5,97,6443.299,27246,4720,Præstø,6,Zealand,0,1.85,1.47,625000
39539,398,115,Villa,regular_sale,1929,-1,4,103,17281.553,15376,4180,Sorø,6,Zealand,3.6,1.13,4.34,1780000
70994,9887,113,Apartment,regular_sale,1907,0,3,60,5500,9573,7800,Skive,7,Jutland,3.1,3.31,4.79,330000
796983,4417,81,Apartment,regular_sale,1970,0,1,32,8750,44495,2200,København N,1,Zealand,0,0.56,3.06,280000
938993,6458,66,Villa,regular_sale,1963,0,8,192,9895.833,6116,5270,Odense N,3,Fyn & islands,0.75,2.31,4.53,1900000
275026,7444,108,Villa,regular_sale,1975,0,6,154,9740.26,27878,6960,Hvide Sande,7,Jutland,0,1.85,1.47,1500000
254385,8610,109,Villa,regular_sale,2008,-1,6,180,21666.666,47096,5200,Odense V,3,Fyn & islands,0,1.85,1.47,3900000
125575,3978,111,Townhouse,regular_sale,1972,0,4,107,24766.355,5552,2760,Måløv,1,Zealand,1.75,3.31,4.79,2650000
978136,5102,62,Villa,regular_sale,1973,-2,6,250,7800,31890,5700,Svendborg,3,Fyn & islands,2,1.3,5.5,1950000
876850,4053,73,Summerhouse,regular_sale,2007,-3,4,77,15000,18917,4500,Nykøbing Sj,6,Zealand,0.75,2.4,3.66,1155000
539226,1732,98,Villa,regular_sale,2012,-3,4,184,11331.521,51138,4295,Stenlille,6,Zealand,0,0.81,2.12,2085000
1166491,1297,44,Summerhouse,regular_sale,1984,0,4,83,13493.976,37522,9492,Blokhus,5,Jutland,2,1.15,5.26,1120000
465311,9504,101,Summerhouse,regular_sale,1959,0,3,75,18600,43672,3310,Alsted,4,Zealand,0,0.76,1.35,1395000
354937,1396,106,Farm,regular_sale,1972,-7,6,140,14642.857,40334,4500,Nykøbing Sj,6,Zealand,0,0.42,1.1,2050000
459159,1677,102,Villa,regular_sale,1880,-5,3,116,11206.896,21024,4720,Præstø,6,Zealand,0,0.76,1.35,1300000
1426679,2545,8,Townhouse,regular_sale,1970,0,5,136,5587.9414,14201,2980,Kokkedal,1,Zealand,5,2.13,9.09,759960
405271,6355,104,Townhouse,regular_sale,1968,0,4,106,25424.527,14559,2620,Albertslund,1,Zealand,0,0.42,1.1,2695000
1394225,5474,14,Summerhouse,regular_sale,1947,0,5,133,5451.128,31490,6720,Fanø,7,Jutland,3.25,2.18,7.2,725000
1265728,3082,32,Villa,regular_sale,2003,0,5,153,3971.242,23258,8270,Højbjerg,2,Jutland,3.75,2.34,7.05,607600
1205057,1550,40,Summerhouse,regular_sale,1993,0,4,81,20370.371,32750,4540,Fårevejle,6,Zealand,2,2.08,5.11,1650000
1269184,1294,32,Villa,regular_sale,2002,0,5,138,3002.1738,3052,4682,Tureby,6,Zealand,3.75,2.34,7.05,414300
1468805,644,1,Summerhouse,regular_sale,1992,0,4,82,10110.976,45247,6792,Rømø,7,Jutland,6.25,1.99,8.39,829100
1316527,4179,25,Villa,regular_sale,1975,0,5,136,7402.1104,5907,6870,Algod,7,Jutland,3,2.9,7.33,1006687
1453959,918,4,Villa,regular_sale,1971,0,5,144,3819.4443,8361,9510,Arden,5,Jutland,5,1.99,8.39,550000
632053,9008,93,Villa,regular_sale,1961,-3,6,188,15531.915,37014,2650,Hvidovre,1,Zealand,0,1.15,2.26,2920000
1076680,9548,51,Villa,regular_sale,1930,0,5,131,8778.626,36471,9560,Hadsund,5,Jutland,2.75,1.92,5.14,1150000
146143,8928,117,Villa,regular_sale,2022,0,5,180,26388.889,48205,9800,Hjørring,5,Jutland,3.35,1.13,4.34,4750000
383827,9128,105,Villa,auction,1900,0,2,66,4209.9243,23900,4532,Gislinge,6,Zealand,0,0.42,1.1,277855
371444,9444,105,Summerhouse,regular_sale,2005,-3,4,99,14646.465,14194,6893,Hemmet,7,Jutland,0,0.42,1.1,1450000
257146,9129,109,Townhouse,regular_sale,2022,0,4,121,19380.166,57675,7400,Herning,7,Jutland,0,1.85,1.47,2345000
1066408,2883,52,Villa,regular_sale,2010,0,6,227,6167.401,10612,8620,Kjellerup,2,Jutland,3,1.92,5.14,1400000
827700,6432,78,Townhouse,regular_sale,1987,-4,4,122,14959.017,20902,8361,Hasselager,2,Jutland,0,0.79,3.48,1825000
896226,8301,71,Villa,regular_sale,1959,0,5,140,11561.886,26960,5400,Bogense,3,Fyn & islands,1,2.76,4.75,1618664
713133,1615,88,Townhouse,regular_sale,1903,0,4,78,26858.975,41453,3070,Snekkersten,4,Zealand,0,0.45,2.78,2095000
675739,6212,90,Apartment,regular_sale,2017,0,3,85,29941.176,3550,2880,Bagsværd,1,Zealand,0,0.25,2.55,2545000
1371848,3839,17,Villa,regular_sale,1972,0,4,115,8316.608,37467,3600,Frederikssund,4,Zealand,3.5,1.85,6.27,956410
1277339,7540,31,Summerhouse,regular_sale,1957,0,2,70,4574.457,46129,4573,Højby,6,Zealand,4.5,2.34,7.05,320212
662875,9035,91,Villa,regular_sale,2006,-2,5,152,14835.526,16667,8831,Løgstrup,2,Jutland,0,0.25,2.55,2255000
881933,2588,72,Summerhouse,other_sale,2006,0,5,124,21774.193,62137,6853,Vejers Strand,7,Jutland,1.5,2.76,4.75,2700000
1304600,8378,27,Summerhouse,regular_sale,1972,0,3,61,6229.5083,33577,4873,Væggerløse,6,Zealand,4.25,2.9,7.33,380000
802830,797,81,Summerhouse,regular_sale,2007,-6,3,89,19494.383,53244,8500,Grenaa,2,Jutland,0,0.56,3.06,1735000
1231168,814,37,Townhouse,family_sale,1938,0,4,78,7692.3076,8906,2830,Virum,1,Zealand,2.75,2.08,5.11,600000
1396790,4429,13,Apartment,regular_sale,1900,0,3,69,22101.45,63553,6800,Varde,7,Jutland,3.25,2.18,7.2,1525000
88579,9013,117,Townhouse,regular_sale,2011,-3,4,142,19735.916,56765,8361,Hasselager,2,Jutland,3.35,1.13,4.34,2802500
64772,1259,114,Villa,regular_sale,1972,-7,6,166,7831.325,16002,7800,Skive,7,Jutland,3.6,3.31,4.79,1300000
302032,4649,107,Apartment,regular_sale,1972,-7,2,57,27192.982,12576,2680,Solrød Strand,1,Zealand,0,1.85,1.47,1550000
456631,1145,102,Villa,family_sale,1976,0,5,175,6071.4287,22878,5800,Nyborg,3,Fyn & islands,0,0.76,1.35,1062500
1506427,7309,116,Villa,regular_sale,2007,-3,3,118,15254.237,55782,7200,Grindsted,7,Jutland,3.6,1.13,4.34,1800000
998432,7930,59,Apartment,regular_sale,1948,-1,3,72,10972.223,13438,4220,Korsør,6,Zealand,4,3.42,6.52,790000
536881,1812,98,Apartment,regular_sale,1913,-3,2,55,31818.182,42356,2450,København SV,1,Zealand,0,0.81,2.12,1750000
1019030,496,57,Villa,regular_sale,1925,0,5,117,24786.324,61829,6600,Vejen,7,Jutland,4,3.42,6.52,2900000
517519,3552,99,Villa,regular_sale,1968,0,4,113,14026.549,58324,9800,Hjørring,5,Jutland,0,0.76,1.35,1585000
1076087,9752,51,Villa,regular_sale,1924,0,3,102,10294.117,30469,7100,Vejle,7,Jutland,2.75,1.92,5.14,1050000
1131746,8183,47,Villa,regular_sale,2005,0,5,150,14566.667,4,7000,Fredericia,7,Jutland,2,1.82,4.36,2185000
1166816,1213,44,Villa,other_sale,1953,0,3,113,3451.3274,13154,4540,Fårevejle,6,Zealand,2,1.15,5.26,390000
247906,10064,109,Villa,family_sale,1943,0,6,188,9494.681,54171,4862,Guldborg,6,Zealand,0,1.85,1.47,1785000
1377398,3203,16,Apartment,family_sale,1883,0,4,108,5194.4443,269,5000,Odense C,3,Fyn & islands,3.25,2.18,7.2,561000
1013179,4301,57,Farm,family_sale,2010,0,5,250,4140,14364,6840,Oksbøl,7,Jutland,4,3.42,6.52,1035000
54280,2297,114,Summerhouse,regular_sale,1979,0,2,39,13731.975,63694,2600,Glostrup,1,Zealand,3.6,3.31,4.79,535547
1404685,1764,12,Apartment,regular_sale,1971,0,4,105,3890.2761,12648,7600,Struer,7,Jutland,3.25,2.13,7.84,408479
813119,1584,80,Villa,regular_sale,1998,-5,5,183,14207.65,11103,4632,Bjæverskov,6,Zealand,0,0.79,3.48,2600000
448496,2057,102,Townhouse,regular_sale,2019,0,4,111,26049.549,49370,2630,Taastrup,1,Zealand,0,0.76,1.35,2891500
1103168,4934,49,Villa,regular_sale,1973,0,4,126,11928.571,59166,8653,Them,2,Jutland,2.25,1.92,5.14,1503000
1030523,903,56,Summerhouse,family_sale,1971,0,4,71,7661.9717,19865,9370,Hals,5,Jutland,4,1.69,5.7,544000
546992,9854,97,Apartment,regular_sale,1977,0,1,45,10222.223,13982,8800,Viborg,2,Jutland,0,0.81,2.12,460000
612444,2240,94,Villa,regular_sale,1977,-1,4,140,11285.714,5732,8620,Kjellerup,2,Jutland,0,1.15,2.26,1580000
872126,4669,73,Townhouse,regular_sale,1988,-7,3,76,17105.264,64054,8400,Ebeltoft,2,Jutland,0.75,2.4,3.66,1300000
1461947,6276,2,Villa,regular_sale,1968,0,6,180,3944.4443,18997,6261,Bredebro,7,Jutland,5.5,1.99,8.39,710000
606635,2921,94,Apartment,regular_sale,2017,0,2,57,39473.684,26977,8000,Aarhus C,2,Jutland,0,1.15,2.26,2250000
1037110,8683,55,Summerhouse,regular_sale,1980,0,4,66,10606.061,19731,5953,Tranekær,3,Fyn & islands,4,1.69,5.7,700000
569779,6913,96,Villa,regular_sale,1987,0,5,121,12396.694,37890,5220,Odense SA,3,Fyn & islands,0,0.81,2.12,1500000
1434681,9161,7,Apartment,regular_sale,1918,0,2,44,16590.908,23079,8600,Silkeborg,2,Jutland,6,2.13,9.09,730000
1121629,929,48,Villa,regular_sale,1955,0,3,95,6842.1055,63303,6430,Nordborg,7,Jutland,2,1.82,4.36,650000
1165244,2307,44,Apartment,regular_sale,1915,0,3,92,21684.783,13865,2100,København A,1,Zealand,2,1.15,5.26,1995000
616788,2430,94,Villa,regular_sale,2018,0,5,223,14125.561,52974,8721,Daugård,2,Jutland,0,1.15,2.26,3150000
761962,2211,84,Villa,family_sale,1930,0,5,216,11481.481,17340,8722,Hedensted,2,Jutland,0,0.56,3.06,2480000
542517,1087,98,Villa,regular_sale,1938,0,3,135,7370.3706,64218,8850,Bjerringbro,2,Jutland,0,0.81,2.12,995000
1454931,9830,3,Villa,regular_sale,1969,0,7,187,2673.7969,12619,6520,Toftlund,7,Jutland,5,1.99,8.39,500000
609335,2619,94,Villa,auction,1970,0,6,183,12568.306,11154,6710,Esbjerg V,7,Jutland,0,1.15,2.26,2300000
1439799,5994,6,Villa,regular_sale,1977,0,4,122,5204.918,24818,7323,Give,7,Jutland,6,2.13,9.09,635000
117750,4200,111,Villa,regular_sale,1963,3,3,97,5556.701,55637,9850,Hirtshals,5,Jutland,1.75,3.31,4.79,539000
1337629,7257,22,Summerhouse,regular_sale,1964,0,3,55,10871.673,41826,3220,Tisvildeleje,4,Zealand,3.25,2.5,6.6,597942
519963,3975,99,Townhouse,regular_sale,1972,0,1,48,29166.666,8923,9670,Løgstør,5,Jutland,0,0.76,1.35,1400000
97481,7390,112,Villa,regular_sale,1959,-2,3,94,6755.3193,43028,3782,Klemensker,0,Bornholm,2.6,3.31,4.79,635000
1178251,6734,42,Villa,regular_sale,1977,0,5,133,12406.015,19799,3630,Jægerspris,4,Zealand,2,1.15,5.26,1650000
1355628,9805,19,Summerhouse,regular_sale,1961,0,1,36,15277.777,11807,3210,Vejby,4,Zealand,3.75,1.85,6.27,550000
1397584,4122,13,Apartment,regular_sale,1953,0,2,60,4500,45115,8920,Randers NV,2,Jutland,3.25,2.18,7.2,270000
1100703,4663,49,Townhouse,regular_sale,1973,0,3,70,22857.143,41849,4000,Roskilde,6,Zealand,2.25,1.92,5.14,1600000
457675,1002,102,Townhouse,regular_sale,1880,0,4,98,6224.4897,23881,5960,Marstal,3,Fyn & islands,0,0.76,1.35,610000
511922,4226,99,Villa,regular_sale,2020,0,6,187,7994.6523,1335,8680,Ry,2,Jutland,0,0.76,1.35,1495000
1317976,3700,25,Villa,regular_sale,1987,0,5,220,3863.6365,8487,6200,Aabenraa,7,Jutland,3,2.9,7.33,850000
1169115,9840,43,Villa,family_sale,1974,0,4,147,3030,8358,9530,Støvring,5,Jutland,2,1.15,5.26,445410
795452,4279,81,Villa,regular_sale,1970,-2,4,154,13961.039,22830,4600,Køge,6,Zealand,0,0.56,3.06,2150000
1117432,1883,48,Villa,regular_sale,1938,0,5,171,19590.643,17115,3520,Farum,4,Zealand,2,1.82,4.36,3350000
309,1006,118,Villa,regular_sale,1949,-3,4,106,18301.887,22207,7000,Fredericia,7,Jutland,3.1,1.92702541,4.107445433,1940000
996896,8505,59,Villa,regular_sale,1907,-3,3,94,4787.234,55270,7950,Erslev,7,Jutland,4,3.42,6.52,450000
13119,5883,116,Apartment,regular_sale,1980,-2,2,90,35555.555,64300,2800,Kongens Lyngby,1,Zealand,3.6,1.13,4.34,3200000
1306713,8123,27,Apartment,regular_sale,1931,0,4,110,14545.454,44236,2100,København A,1,Zealand,4.25,2.9,7.33,1600000
287856,6411,108,Villa,regular_sale,1877,-5,4,96,6770.8335,4133,4750,Lundby,6,Zealand,0,1.85,1.47,650000
966501,8477,63,Villa,regular_sale,1870,0,5,100,4150,21253,3730,Nexø,0,Bornholm,1.2,1.3,5.5,415000
1089700,6986,50,Apartment,regular_sale,1877,0,3,99,18282.828,18560,7100,Vejle,7,Jutland,2.5,1.92,5.14,1810000
1377685,2329,16,Villa,regular_sale,1975,0,4,163,7226.3804,18990,7120,Vejle Ast,7,Jutland,3.25,2.18,7.2,1177900
42478,10157,117,Apartment,regular_sale,1980,0,4,112,23214.285,5775,2765,Smørum,1,Zealand,3.35,1.13,4.34,2600000
379046,8753,105,Villa,regular_sale,2011,-1,5,144,18472.223,7195,4700,Næstved,6,Zealand,0,0.42,1.1,2660000
1391051,7340,14,Villa,regular_sale,1954,0,6,132,9277.97,5110,3460,Birkerød,4,Zealand,3.25,2.18,7.2,1224692
